Java HotSpot(TM) 64-Bit Server VM (25.91-b14) for bsd-amd64 JRE (1.8.0_91-b14), built on Apr  1 2016 01:03:00 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(572212k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=524288 -XX:NewSize=524288 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
5.482: [GC (Allocation Failure) 5.482: [DefNew: 448K->64K(448K), 0.0018355 secs] 163273K->163269K(1048512K), 0.0018780 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.492: [GC (Allocation Failure) 5.492: [DefNew: 448K->63K(448K), 0.0020873 secs] 163653K->163647K(1048512K), 0.0021333 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.503: [GC (Allocation Failure) 5.503: [DefNew: 447K->63K(448K), 0.0032442 secs] 164031K->164025K(1048512K), 0.0033208 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.516: [GC (Allocation Failure) 5.516: [DefNew: 447K->64K(448K), 0.0036230 secs] 164409K->164405K(1048512K), 0.0037752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.528: [GC (Allocation Failure) 5.528: [DefNew: 448K->63K(448K), 0.0024840 secs] 164789K->164783K(1048512K), 0.0025498 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.542: [GC (Allocation Failure) 5.542: [DefNew: 447K->63K(448K), 0.0048412 secs] 165167K->165162K(1048512K), 0.0049747 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.556: [GC (Allocation Failure) 5.556: [DefNew: 447K->63K(448K), 0.0055536 secs] 165546K->165540K(1048512K), 0.0057951 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.570: [GC (Allocation Failure) 5.570: [DefNew: 447K->63K(448K), 0.0060310 secs] 165924K->165919K(1048512K), 0.0061604 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
5.586: [GC (Allocation Failure) 5.586: [DefNew: 447K->63K(448K), 0.0022103 secs] 166303K->166299K(1048512K), 0.0022612 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.599: [GC (Allocation Failure) 5.599: [DefNew: 447K->63K(448K), 0.0030381 secs] 166683K->166676K(1048512K), 0.0031176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.611: [GC (Allocation Failure) 5.611: [DefNew: 447K->63K(448K), 0.0018965 secs] 167060K->167055K(1048512K), 0.0019407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.622: [GC (Allocation Failure) 5.622: [DefNew: 447K->63K(448K), 0.0023948 secs] 167439K->167435K(1048512K), 0.0024445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.632: [GC (Allocation Failure) 5.632: [DefNew: 447K->63K(448K), 0.0018058 secs] 167819K->167813K(1048512K), 0.0018747 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.643: [GC (Allocation Failure) 5.643: [DefNew: 447K->63K(448K), 0.0018886 secs] 168197K->168192K(1048512K), 0.0019322 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.654: [GC (Allocation Failure) 5.654: [DefNew: 447K->63K(448K), 0.0028612 secs] 168576K->168571K(1048512K), 0.0029195 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.665: [GC (Allocation Failure) 5.665: [DefNew: 447K->63K(448K), 0.0036829 secs] 168955K->168947K(1048512K), 0.0037498 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.677: [GC (Allocation Failure) 5.677: [DefNew: 447K->63K(448K), 0.0020724 secs] 169331K->169327K(1048512K), 0.0021210 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.689: [GC (Allocation Failure) 5.689: [DefNew: 447K->63K(448K), 0.0018618 secs] 169711K->169707K(1048512K), 0.0019048 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.699: [GC (Allocation Failure) 5.699: [DefNew: 447K->63K(448K), 0.0019053 secs] 170091K->170087K(1048512K), 0.0019616 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.711: [GC (Allocation Failure) 5.711: [DefNew: 447K->63K(448K), 0.0027668 secs] 170471K->170464K(1048512K), 0.0028250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.723: [GC (Allocation Failure) 5.723: [DefNew: 447K->64K(448K), 0.0018101 secs] 170848K->170843K(1048512K), 0.0018540 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
5.732: [GC (Allocation Failure) 5.733: [DefNew: 448K->64K(448K), 0.0021119 secs] 171227K->171223K(1048512K), 0.0021557 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.744: [GC (Allocation Failure) 5.744: [DefNew: 448K->63K(448K), 0.0017872 secs] 171607K->171601K(1048512K), 0.0018404 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.755: [GC (Allocation Failure) 5.755: [DefNew: 447K->64K(448K), 0.0020358 secs] 171985K->171980K(1048512K), 0.0020820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.765: [GC (Allocation Failure) 5.765: [DefNew: 448K->64K(448K), 0.0016938 secs] 172364K->172357K(1048512K), 0.0017358 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.776: [GC (Allocation Failure) 5.776: [DefNew: 448K->63K(448K), 0.0019251 secs] 172741K->172736K(1048512K), 0.0019700 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.786: [GC (Allocation Failure) 5.786: [DefNew: 447K->63K(448K), 0.0018457 secs] 173120K->173116K(1048512K), 0.0018918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.797: [GC (Allocation Failure) 5.797: [DefNew: 447K->64K(448K), 0.0019774 secs] 173500K->173494K(1048512K), 0.0020252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.809: [GC (Allocation Failure) 5.809: [DefNew: 448K->64K(448K), 0.0036554 secs] 173878K->173873K(1048512K), 0.0037315 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.820: [GC (Allocation Failure) 5.820: [DefNew: 448K->64K(448K), 0.0021226 secs] 174257K->174252K(1048512K), 0.0021726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.832: [GC (Allocation Failure) 5.832: [DefNew: 448K->63K(448K), 0.0019083 secs] 174636K->174630K(1048512K), 0.0019632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.843: [GC (Allocation Failure) 5.843: [DefNew: 447K->63K(448K), 0.0019888 secs] 175014K->175010K(1048512K), 0.0020480 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.852: [GC (Allocation Failure) 5.852: [DefNew: 447K->63K(448K), 0.0018812 secs] 175394K->175390K(1048512K), 0.0019267 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.863: [GC (Allocation Failure) 5.863: [DefNew: 447K->63K(448K), 0.0028552 secs] 175774K->175768K(1048512K), 0.0029652 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
5.878: [GC (Allocation Failure) 5.878: [DefNew: 447K->64K(448K), 0.0047991 secs] 176152K->176144K(1048512K), 0.0049028 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.891: [GC (Allocation Failure) 5.891: [DefNew: 448K->64K(448K), 0.0025577 secs] 176528K->176523K(1048512K), 0.0026373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.903: [GC (Allocation Failure) 5.903: [DefNew: 448K->64K(448K), 0.0024563 secs] 176907K->176904K(1048512K), 0.0025225 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
5.915: [GC (Allocation Failure) 5.915: [DefNew: 448K->63K(448K), 0.0025566 secs] 177288K->177284K(1048512K), 0.0026126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.926: [GC (Allocation Failure) 5.926: [DefNew: 447K->63K(448K), 0.0028180 secs] 177668K->177662K(1048512K), 0.0028728 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.937: [GC (Allocation Failure) 5.937: [DefNew: 447K->64K(448K), 0.0026363 secs] 178046K->178040K(1048512K), 0.0027017 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
5.948: [GC (Allocation Failure) 5.948: [DefNew: 448K->63K(448K), 0.0026062 secs] 178424K->178419K(1048512K), 0.0026653 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.960: [GC (Allocation Failure) 5.960: [DefNew: 447K->64K(448K), 0.0019188 secs] 178803K->178799K(1048512K), 0.0019735 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.971: [GC (Allocation Failure) 5.971: [DefNew: 448K->63K(448K), 0.0026091 secs] 179183K->179177K(1048512K), 0.0026683 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
5.982: [GC (Allocation Failure) 5.982: [DefNew: 447K->64K(448K), 0.0027934 secs] 179561K->179553K(1048512K), 0.0028557 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
5.993: [GC (Allocation Failure) 5.993: [DefNew: 448K->63K(448K), 0.0025894 secs] 179937K->179933K(1048512K), 0.0026483 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.005: [GC (Allocation Failure) 6.005: [DefNew: 447K->63K(448K), 0.0022929 secs] 180317K->180313K(1048512K), 0.0023484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.016: [GC (Allocation Failure) 6.016: [DefNew: 447K->64K(448K), 0.0023328 secs] 180697K->180693K(1048512K), 0.0024006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.030: [GC (Allocation Failure) 6.030: [DefNew: 448K->63K(448K), 0.0026496 secs] 181077K->181071K(1048512K), 0.0027167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.042: [GC (Allocation Failure) 6.042: [DefNew: 447K->63K(448K), 0.0029292 secs] 181455K->181449K(1048512K), 0.0030027 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.054: [GC (Allocation Failure) 6.054: [DefNew: 447K->63K(448K), 0.0027150 secs] 181833K->181828K(1048512K), 0.0028011 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.065: [GC (Allocation Failure) 6.065: [DefNew: 447K->63K(448K), 0.0024895 secs] 182212K->182208K(1048512K), 0.0025499 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.078: [GC (Allocation Failure) 6.078: [DefNew: 447K->64K(448K), 0.0044591 secs] 182592K->182586K(1048512K), 0.0045865 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.092: [GC (Allocation Failure) 6.093: [DefNew: 448K->64K(448K), 0.0044774 secs] 182970K->182963K(1048512K), 0.0045990 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.106: [GC (Allocation Failure) 6.106: [DefNew: 448K->64K(448K), 0.0029560 secs] 183347K->183342K(1048512K), 0.0030510 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
6.117: [GC (Allocation Failure) 6.117: [DefNew: 448K->63K(448K), 0.0023185 secs] 183726K->183722K(1048512K), 0.0023803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.129: [GC (Allocation Failure) 6.129: [DefNew: 447K->64K(448K), 0.0019207 secs] 184106K->184102K(1048512K), 0.0019833 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.140: [GC (Allocation Failure) 6.140: [DefNew: 448K->63K(448K), 0.0020515 secs] 184486K->184480K(1048512K), 0.0021267 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.150: [GC (Allocation Failure) 6.150: [DefNew: 447K->63K(448K), 0.0029527 secs] 184864K->184858K(1048512K), 0.0030248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.163: [GC (Allocation Failure) 6.163: [DefNew: 447K->63K(448K), 0.0023030 secs] 185242K->185238K(1048512K), 0.0023510 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.175: [GC (Allocation Failure) 6.175: [DefNew: 447K->64K(448K), 0.0025573 secs] 185622K->185618K(1048512K), 0.0026188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.185: [GC (Allocation Failure) 6.185: [DefNew: 448K->64K(448K), 0.0024667 secs] 186002K->185996K(1048512K), 0.0025328 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.197: [GC (Allocation Failure) 6.197: [DefNew: 448K->64K(448K), 0.0020095 secs] 186380K->186372K(1048512K), 0.0020675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.208: [GC (Allocation Failure) 6.208: [DefNew: 448K->63K(448K), 0.0021369 secs] 186756K->186751K(1048512K), 0.0022196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.218: [GC (Allocation Failure) 6.218: [DefNew: 447K->63K(448K), 0.0025247 secs] 187135K->187132K(1048512K), 0.0025924 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.230: [GC (Allocation Failure) 6.231: [DefNew: 447K->63K(448K), 0.0028604 secs] 187516K->187512K(1048512K), 0.0029133 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.243: [GC (Allocation Failure) 6.243: [DefNew: 447K->64K(448K), 0.0025482 secs] 187896K->187890K(1048512K), 0.0026038 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.254: [GC (Allocation Failure) 6.254: [DefNew: 448K->64K(448K), 0.0038135 secs] 188274K->188268K(1048512K), 0.0038790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.268: [GC (Allocation Failure) 6.268: [DefNew: 448K->63K(448K), 0.0042860 secs] 188652K->188647K(1048512K), 0.0043672 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.282: [GC (Allocation Failure) 6.282: [DefNew: 447K->64K(448K), 0.0036922 secs] 189031K->189027K(1048512K), 0.0037824 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.295: [GC (Allocation Failure) 6.295: [DefNew: 447K->63K(448K), 0.0052291 secs] 189411K->189403K(1048512K), 0.0054687 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.312: [GC (Allocation Failure) 6.312: [DefNew: 447K->63K(448K), 0.0043435 secs] 189787K->189781K(1048512K), 0.0050971 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.330: [GC (Allocation Failure) 6.330: [DefNew: 447K->63K(448K), 0.0019641 secs] 190165K->190161K(1048512K), 0.0020123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.341: [GC (Allocation Failure) 6.341: [DefNew: 447K->63K(448K), 0.0023323 secs] 190545K->190541K(1048512K), 0.0023836 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.352: [GC (Allocation Failure) 6.352: [DefNew: 447K->63K(448K), 0.0023504 secs] 190925K->190919K(1048512K), 0.0024070 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.363: [GC (Allocation Failure) 6.363: [DefNew: 447K->63K(448K), 0.0019446 secs] 191303K->191297K(1048512K), 0.0019916 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.374: [GC (Allocation Failure) 6.374: [DefNew: 447K->63K(448K), 0.0024899 secs] 191681K->191677K(1048512K), 0.0025539 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.386: [GC (Allocation Failure) 6.386: [DefNew: 447K->64K(448K), 0.0021136 secs] 192061K->192055K(1048512K), 0.0021725 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.396: [GC (Allocation Failure) 6.396: [DefNew: 448K->64K(448K), 0.0019795 secs] 192439K->192434K(1048512K), 0.0020288 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.407: [GC (Allocation Failure) 6.407: [DefNew: 448K->63K(448K), 0.0028104 secs] 192818K->192812K(1048512K), 0.0028715 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.419: [GC (Allocation Failure) 6.419: [DefNew: 447K->63K(448K), 0.0027733 secs] 193196K->193191K(1048512K), 0.0028407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.431: [GC (Allocation Failure) 6.432: [DefNew: 447K->63K(448K), 0.0032458 secs] 193575K->193571K(1048512K), 0.0033111 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.445: [GC (Allocation Failure) 6.445: [DefNew: 447K->64K(448K), 0.0025339 secs] 193955K->193949K(1048512K), 0.0025910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.456: [GC (Allocation Failure) 6.456: [DefNew: 448K->63K(448K), 0.0029437 secs] 194333K->194327K(1048512K), 0.0030360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.469: [GC (Allocation Failure) 6.469: [DefNew: 447K->63K(448K), 0.0032192 secs] 194711K->194707K(1048512K), 0.0032859 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.482: [GC (Allocation Failure) 6.482: [DefNew: 447K->63K(448K), 0.0023569 secs] 195091K->195085K(1048512K), 0.0024103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.492: [GC (Allocation Failure) 6.492: [DefNew: 447K->63K(448K), 0.0021859 secs] 195469K->195464K(1048512K), 0.0022774 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.503: [GC (Allocation Failure) 6.503: [DefNew: 447K->63K(448K), 0.0052921 secs] 195848K->195842K(1048512K), 0.0053547 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
6.519: [GC (Allocation Failure) 6.519: [DefNew: 447K->64K(448K), 0.0030418 secs] 196226K->196221K(1048512K), 0.0031547 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.530: [GC (Allocation Failure) 6.530: [DefNew: 448K->63K(448K), 0.0025508 secs] 196605K->196601K(1048512K), 0.0026049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.542: [GC (Allocation Failure) 6.542: [DefNew: 447K->63K(448K), 0.0026526 secs] 196985K->196979K(1048512K), 0.0027081 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.554: [GC (Allocation Failure) 6.554: [DefNew: 447K->63K(448K), 0.0038306 secs] 197363K->197357K(1048512K), 0.0038976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.567: [GC (Allocation Failure) 6.567: [DefNew: 447K->64K(448K), 0.0032787 secs] 197741K->197737K(1048512K), 0.0033438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.580: [GC (Allocation Failure) 6.580: [DefNew: 448K->63K(448K), 0.0026776 secs] 198121K->198115K(1048512K), 0.0027380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.591: [GC (Allocation Failure) 6.591: [DefNew: 447K->64K(448K), 0.0027176 secs] 198499K->198494K(1048512K), 0.0027744 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.603: [GC (Allocation Failure) 6.604: [DefNew: 448K->63K(448K), 0.0031854 secs] 198878K->198874K(1048512K), 0.0032583 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.616: [GC (Allocation Failure) 6.616: [DefNew: 447K->63K(448K), 0.0030956 secs] 199258K->199250K(1048512K), 0.0031665 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.627: [GC (Allocation Failure) 6.627: [DefNew: 447K->63K(448K), 0.0024620 secs] 199634K->199628K(1048512K), 0.0025134 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.640: [GC (Allocation Failure) 6.640: [DefNew: 447K->64K(448K), 0.0033083 secs] 200012K->200008K(1048512K), 0.0035297 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.653: [GC (Allocation Failure) 6.653: [DefNew: 448K->63K(448K), 0.0032185 secs] 200392K->200388K(1048512K), 0.0032835 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
6.665: [GC (Allocation Failure) 6.665: [DefNew: 447K->64K(448K), 0.0027406 secs] 200772K->200766K(1048512K), 0.0027917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.677: [GC (Allocation Failure) 6.677: [DefNew: 448K->64K(448K), 0.0028818 secs] 201150K->201144K(1048512K), 0.0029415 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.690: [GC (Allocation Failure) 6.690: [DefNew: 448K->63K(448K), 0.0026676 secs] 201528K->201524K(1048512K), 0.0027355 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.701: [GC (Allocation Failure) 6.701: [DefNew: 447K->63K(448K), 0.0025304 secs] 201908K->201903K(1048512K), 0.0025838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.713: [GC (Allocation Failure) 6.713: [DefNew: 447K->63K(448K), 0.0030288 secs] 202287K->202279K(1048512K), 0.0031352 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.725: [GC (Allocation Failure) 6.725: [DefNew: 447K->64K(448K), 0.0031571 secs] 202663K->202658K(1048512K), 0.0032951 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
6.738: [GC (Allocation Failure) 6.738: [DefNew: 448K->64K(448K), 0.0030238 secs] 203042K->203038K(1048512K), 0.0031228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.750: [GC (Allocation Failure) 6.750: [DefNew: 448K->63K(448K), 0.0026794 secs] 203422K->203418K(1048512K), 0.0027349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.761: [GC (Allocation Failure) 6.761: [DefNew: 447K->63K(448K), 0.0026703 secs] 203802K->203796K(1048512K), 0.0027667 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.773: [GC (Allocation Failure) 6.773: [DefNew: 447K->63K(448K), 0.0031206 secs] 204180K->204174K(1048512K), 0.0031821 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.786: [GC (Allocation Failure) 6.786: [DefNew: 447K->63K(448K), 0.0027287 secs] 204558K->204554K(1048512K), 0.0027949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.797: [GC (Allocation Failure) 6.797: [DefNew: 447K->64K(448K), 0.0026452 secs] 204938K->204932K(1048512K), 0.0026953 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.809: [GC (Allocation Failure) 6.809: [DefNew: 448K->63K(448K), 0.0029986 secs] 205316K->205311K(1048512K), 0.0030676 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.822: [GC (Allocation Failure) 6.822: [DefNew: 447K->64K(448K), 0.0029271 secs] 205695K->205689K(1048512K), 0.0029978 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.833: [GC (Allocation Failure) 6.833: [DefNew: 448K->63K(448K), 0.0027615 secs] 206073K->206068K(1048512K), 0.0028142 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
6.846: [GC (Allocation Failure) 6.846: [DefNew: 447K->63K(448K), 0.0024061 secs] 206452K->206448K(1048512K), 0.0024606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.858: [GC (Allocation Failure) 6.858: [DefNew: 447K->63K(448K), 0.0028545 secs] 206832K->206825K(1048512K), 0.0029094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.870: [GC (Allocation Failure) 6.870: [DefNew: 447K->64K(448K), 0.0032090 secs] 207209K->207204K(1048512K), 0.0032811 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.883: [GC (Allocation Failure) 6.883: [DefNew: 448K->63K(448K), 0.0028618 secs] 207588K->207584K(1048512K), 0.0029274 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.894: [GC (Allocation Failure) 6.894: [DefNew: 447K->64K(448K), 0.0033628 secs] 207968K->207962K(1048512K), 0.0034243 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
6.908: [GC (Allocation Failure) 6.908: [DefNew: 448K->63K(448K), 0.0028650 secs] 208346K->208340K(1048512K), 0.0029343 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
6.946: [GC (Allocation Failure) 6.946: [DefNew: 447K->64K(448K), 0.0041914 secs] 208724K->208718K(1048512K), 0.0044862 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.964: [GC (Allocation Failure) 6.964: [DefNew: 448K->63K(448K), 0.0032144 secs] 209102K->209097K(1048512K), 0.0032826 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.977: [GC (Allocation Failure) 6.977: [DefNew: 447K->64K(448K), 0.0027793 secs] 209481K->209477K(1048512K), 0.0028513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.993: [GC (Allocation Failure) 6.993: [DefNew: 448K->63K(448K), 0.0052341 secs] 209861K->209855K(1048512K), 0.0053494 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
7.008: [GC (Allocation Failure) 7.008: [DefNew: 447K->64K(448K), 0.0055178 secs] 210239K->210233K(1048512K), 0.0055858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.025: [GC (Allocation Failure) 7.025: [DefNew: 448K->64K(448K), 0.0067565 secs] 210617K->210613K(1048512K), 0.0068396 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
7.042: [GC (Allocation Failure) 7.042: [DefNew: 448K->64K(448K), 0.0029673 secs] 210997K->210991K(1048512K), 0.0030520 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
7.055: [GC (Allocation Failure) 7.055: [DefNew: 447K->63K(448K), 0.0047116 secs] 211375K->211367K(1048512K), 0.0047807 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
7.071: [GC (Allocation Failure) 7.071: [DefNew: 447K->63K(448K), 0.0049801 secs] 211751K->211746K(1048512K), 0.0052208 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
7.084: [GC (Allocation Failure) 7.084: [DefNew: 447K->63K(448K), 0.0035014 secs] 212130K->212125K(1048512K), 0.0035631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.097: [GC (Allocation Failure) 7.097: [DefNew: 447K->64K(448K), 0.0023908 secs] 212509K->212505K(1048512K), 0.0024574 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.109: [GC (Allocation Failure) 7.109: [DefNew: 448K->63K(448K), 0.0025350 secs] 212889K->212885K(1048512K), 0.0026074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.120: [GC (Allocation Failure) 7.120: [DefNew: 447K->64K(448K), 0.0029015 secs] 213269K->213263K(1048512K), 0.0029944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.133: [GC (Allocation Failure) 7.133: [DefNew: 448K->64K(448K), 0.0026502 secs] 213647K->213641K(1048512K), 0.0027147 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
7.145: [GC (Allocation Failure) 7.145: [DefNew: 448K->63K(448K), 0.0028105 secs] 214025K->214020K(1048512K), 0.0028665 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.157: [GC (Allocation Failure) 7.157: [DefNew: 447K->63K(448K), 0.0037141 secs] 214404K->214398K(1048512K), 0.0037983 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
7.170: [GC (Allocation Failure) 7.170: [DefNew: 447K->63K(448K), 0.0040165 secs] 214782K->214777K(1048512K), 0.0041370 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
7.184: [GC (Allocation Failure) 7.184: [DefNew: 447K->63K(448K), 0.0030419 secs] 215161K->215157K(1048512K), 0.0031130 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
